17071,TX00,2018/06/12,20:40:03,11127,11131,11126,11129,286,11130.8,R
17072,TX00,2018/06/12,20:45:01,11129,11137,11128,11136,397,11132.2,R
17073,TX00,2018/06/12,20:50:00,11136,11138,11135,11135,209,11132,G
17074,TX00,2018/06/12,20:55:00,11135,11137,11135,11136,126,11132.2,R
17075,TX00,2018/06/12,21:00:02,11137,11137,11135,11136,74,11132.2,G
17076,TX00,2018/06/12,21:05:02,11136,11139,11136,11138,172,11132.6,R
17077,TX00,2018/06/12,21:10:09,11138,11139,11135,11135,85,11132,G
17078,TX00,2018/06/12,21:15:53,11135,11137,11135,11136,85,11132.2,R
17079,TX00,2018/06/12,21:20:05,11136,11137,11136,11137,25,11132.4,R
17080,TX00,2018/06/12,21:25:31,11137,11138,11136,11136,55,11132.2,G
17081,TX00,2018/06/12,21:30:13,11135,11137,11135,11136,25,11132.2,R
